team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Khaleed,Diggie,Alice,Ixia,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.29,55.58,53.88,50.93,51.91,0.57,0.2,0.39,0.33,1.56,0.06,1.21,1.38,0.11,68.18,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.09,41.79,38.2,41.59,50.99,Fredrinn,Kalea,Vale,Kimmy,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.82,55.77,48.49,47.56,42.57,1.27,0.79,0.24,1.64,0.45,6.59,97.54,0.02,12.28,0.08,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,57.39,39.95,49.9,30.28,49.01567144435625,50.984328555643756,Kalah
Yu Zhong,Kaja,Xavier,Kimmy,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,51.28,52.97,47.56,46.55,0.56,0.2,1.58,1.64,1.12,0.05,0.08,0.28,12.28,78.34,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07,40.39,54.72,49.9,46.0,Alpha,Belerick,Nana,Ixia,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.57,47.98,43.72,50.93,49.21,0.93,0.8,0.46,0.33,2.85,0.16,0.62,0.2,0.11,39.65,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.29,45.46,50.74,41.59,60.23,51.7382238448017,48.26177615519829,Menang
Julian,Uranus,Zhask,Clint,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.35,47.33,51.91,50.02,49.1,1.43,0.14,0.36,1.47,0.69,13.91,0.02,0.07,1.12,0.15,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.1,23.6,47.18,52.82,39.64,Jawhead,Angela,Odette,Hanabi,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.13,51.48,50.6,46.9,48.74,0.66,2.21,0.3,0.4,0.28,0.39,4.54,0.03,0.12,0.19,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.38,58.0,51.18,41.08,30.44,47.516104378207224,52.483895621792776,Kalah
Phoveus,Diggie,Yve,Kimmy,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,55.58,51.9,47.56,46.55,1.68,0.2,0.18,1.64,1.12,5.31,1.21,0.04,12.28,78.34,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,56.18,41.79,35.37,49.9,46.0,Yu Zhong,Carmilla,Xavier,Granger,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,50.11,52.97,43.91,49.16,0.56,0.64,1.58,3.31,0.31,0.05,0.21,0.28,20.91,2.75,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07,44.45,54.72,66.36,36.12,42.86466831982115,57.135331680178844,Kalah
Alucard,Tigreal,Luo Yi,Ixia,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.44,45.0,49.59,50.93,46.94,0.63,1.54,0.45,0.33,0.45,0.28,0.95,0.16,0.11,0.87,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36,52.0,39.39,41.59,31.67,Roger,Barats,Lylia,Clint,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,48.25,46.06,50.02,42.57,0.19,0.11,0.45,1.47,0.45,0.03,0.03,0.04,1.12,0.08,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37,40.58,41.32,52.82,30.28,52.375238748224696,47.6247612517753,Menang
Leomord,Chip,Lylia,Karrie,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.58,53.14,46.06,47.43,49.1,0.55,0.5,0.45,0.68,0.69,0.5,20.96,0.04,0.22,0.15,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.12,41.04,41.32,34.05,39.64,Ruby,Akai,Gord,Natan,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.43,48.99,50.73,51.27,49.21,0.82,0.32,0.28,1.51,2.85,0.1,0.08,0.07,4.8,39.65,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.04,35.91,51.03,50.96,60.23,43.421151561630644,56.578848438369356,Kalah
Roger,Floryn,Esmeralda,Moskov,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,58.82,42.11,53.09,49.64,0.19,1.43,0.21,1.95,1.27,0.03,82.78,0.04,0.56,0.92,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.37,58.22,32.74,48.48,45.68,Yu Zhong,Grock,Valir,Natan,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,46.42,48.85,51.27,51.91,0.56,0.09,0.73,1.51,1.56,0.05,0.02,0.66,4.8,68.18,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07,37.83,40.02,50.96,50.99,48.24879768199062,51.75120231800938,Kalah
Lapu-Lapu,Angela,Cyclops,Natan,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.11,51.48,50.14,51.27,51.91,0.2,2.21,0.36,1.51,1.56,0.01,4.54,0.05,4.8,68.18,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83,58.0,46.65,50.96,50.99,Zilong,Faramis,Harith,Wanwan,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.99,54.85,50.93,56.31,49.64,0.53,0.22,1.33,0.73,1.27,0.28,0.11,6.49,2.19,0.92,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.02,38.67,44.23,37.41,45.68,55.6989668582042,44.301033141795806,Menang
Guinevere,Carmilla,Cecilion,Wanwan,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.19,50.11,50.0,56.31,49.21,0.63,0.64,2.84,0.73,2.85,0.15,0.21,4.34,2.19,39.65,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.37,44.45,66.83,37.41,60.23,Arlott,Mathilda,Luo Yi,Granger,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.69,51.69,49.59,43.91,48.74,0.28,1.8,0.45,3.31,0.28,0.07,30.71,0.16,20.91,0.19,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.41,56.58,39.39,66.36,30.44,54.895813739628395,45.104186260371605,Menang
Cici,Edith,Vexana,Lesley,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,50.72,50.02,41.59,42.57,1.82,0.26,0.94,0.34,0.45,1.91,0.04,0.09,0.06,0.08,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.58,35.82,44.41,33.88,30.28,Sun,Mathilda,Lunox,Wanwan,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.25,51.69,50.16,56.31,48.74,0.67,1.8,0.65,0.73,0.28,0.83,30.71,0.09,2.19,0.19,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.86,56.58,34.56,37.41,30.44,47.348615845725675,52.651384154274325,Kalah
Phoveus,Floryn,Novaria,Ixia,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,58.82,51.18,50.93,45.71,1.68,1.43,1.24,0.33,0.31,5.31,82.78,0.7,0.11,0.07,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.18,58.22,52.82,41.59,29.82,Cici,Chip,Esmeralda,Moskov,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,53.14,42.11,53.09,46.55,1.82,0.5,0.21,1.95,1.12,1.91,20.96,0.04,0.56,78.34,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.58,41.04,32.74,48.48,46.0,53.4153452425095,46.58465475749049,Menang
Arlott,Belerick,Kadita,Beatrix,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.69,47.98,51.09,48.35,49.16,0.28,0.8,0.28,0.63,0.31,0.07,0.62,0.04,0.06,2.75,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,45.46,36.13,33.81,36.12,Fredrinn,Carmilla,Kagura,Melissa,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.82,50.11,48.89,53.4,50.65,1.27,0.64,0.69,0.62,0.2,6.59,0.21,0.08,1.46,0.09,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,44.45,44.57,45.37,35.2,48.9767616779228,51.02323832207718,Kalah
Aldous,Kalea,Novaria,Claude,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.08,55.77,51.18,46.44,49.21,0.18,0.79,1.24,0.62,2.85,0.06,97.54,0.7,0.04,39.65,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.93,57.39,52.82,33.14,60.23,Fredrinn,Tigreal,Lylia,Granger,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.82,45.0,46.06,43.91,46.94,1.27,1.54,0.45,3.31,0.45,6.59,0.95,0.04,20.91,0.87,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,52.0,41.32,66.36,31.67,51.23915737298637,48.76084262701363,Menang
Silvanna,Mathilda,Aurora,Beatrix,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.03,51.69,48.73,48.35,50.65,0.14,1.8,0.42,0.63,0.2,0.02,30.71,0.03,0.06,0.09,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.51,56.58,41.82,33.81,35.2,Masha,Minotaur,Lunox,Moskov,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,54.63,52.15,50.16,53.09,45.71,0.25,0.39,0.65,1.95,0.31,0.22,0.07,0.09,0.56,0.07,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91,39.55,34.56,48.48,29.82,53.413614977132895,46.586385022867105,Menang
Minsitthar,Estes,Cecilion,Melissa,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.92,47.87,50.0,53.4,49.21,0.41,0.51,2.84,0.62,2.85,0.39,1.55,4.34,1.46,39.65,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46.81,37.62,66.83,45.37,60.23,Roger,Faramis,Zhuxin,Natan,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,54.85,49.6,51.27,42.57,0.19,0.22,1.21,1.51,0.45,0.03,0.11,34.61,4.8,0.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37,38.67,38.44,50.96,30.28,62.10114881031997,37.89885118968003,Menang
Fredrinn,Akai,Xavier,Irithel,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.82,48.99,52.97,56.47,49.16,1.27,0.32,1.58,2.09,0.31,6.59,0.08,0.28,1.81,2.75,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,35.91,54.72,56.02,36.12,Masha,Edith,Odette,Layla,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,54.63,50.72,50.6,48.9,50.65,0.25,0.26,0.3,0.83,0.2,0.22,0.04,0.03,0.64,0.09,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91,35.82,51.18,46.03,35.2,55.952099091577466,44.04790090842253,Menang
Arlott,Kalea,Zhuxin,Bruno,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.69,55.77,49.6,50.86,49.64,0.28,0.79,1.21,0.36,1.27,0.07,97.54,34.61,0.04,0.92,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,57.39,38.44,41.86,45.68,Freya,Chip,Esmeralda,Hanabi,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,56.65,53.14,42.11,46.9,51.91,0.64,0.5,0.21,0.4,1.56,22.75,20.96,0.04,0.12,68.18,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,41.04,32.74,41.08,50.99,51.22658515557645,48.77341484442355,Menang
